*******************************************************************************************************************
*    Row   * Instance *       run *    subrun *     event *   toftime *     wcmom *   ckovadc *           evtTime *
*    94215 *        6 *    100991 *        35 *     11814 * 32.832210 * 1000.6364 *        -5 * 1610717356.601746 *
*    94290 *        8 *    100991 *        36 *     16333 * 32.990783 *    1101.5 *        -5 * 1610718269.897038 *
*    94294 *       21 *    100991 *        36 *     16376 * 44.179904 * 1048.3117 *        -5 * 1610718271.370839 *
*    94334 *        2 *    100991 *        37 *      6869 * 33.028541 * 935.97686 *        -5 * 1610718697.510120 *
*    94366 *        7 *    100991 *        37 *     16700 * 32.704387 * 993.31512 *        -5 * 1610719184.865258 *
*    94384 *        8 *    100991 *        38 *      2289 * 47.413066 * 877.25195 *        -5 * 1610719367.948241 *
*    94405 *        0 *    100991 *        38 *      4897 * 32.887332 * 908.43475 *        -5 * 1610719492.377633 *
*    94498 *        2 *    100991 *        39 *      5169 * 32.874546 * 1070.6140 *        -5 * 1610720404.041514 *
*    94552 *        1 *    100991 *        40 *      3065 * 44.782360 * 1016.7814 *        -5 * 1610721198.278538 *
*    94553 *        3 *    100991 *        40 *      4259 * 32.919483 * 1185.7039 *        -5 * 1610721256.281778 *
*    94563 *       13 *    100991 *        40 *      5608 * 32.466476 * 1201.9575 *        -5 * 1610721317.875686 *
*    94581 *       11 *    100991 *        40 *      9378 * 32.640995 * 1113.5642 *        -5 * 1610721499.413510 *
*    94664 *        0 *    100991 *        42 *       903 * 32.667392 * 1055.8359 *        -5 * 1610722717.896177 *
*    94731 *       10 *    100991 *        42 *     15966 * 45.072227 * 1020.9750 *        -5 * 1610723449.101292 *
*    94743 *        0 *    100991 *        43 *        57 * 32.276176 * 1047.2589 *        -5 * 1610723572.647576 *
*    94793 *       15 *    100991 *        43 *     10045 * 43.236637 * 1083.9812 *        -5 * 1610724061.631515 *
*    94800 *        2 *    100991 *        43 *     12538 * 43.453369 * 1126.2071 *        -5 * 1610724181.206756 *
*    94834 *        6 *    100991 *        44 *      4487 * 32.753128 * 939.29455 *      3513 * 1610724667.744741 *
*    94841 *        2 *    100991 *        44 *      5825 * 32.620620 * 1086.0809 *        -5 * 1610724730.466298 *
*    94844 *       35 *    100991 *        44 *      7078 * 32.244300 * 1093.1179 *        -5 * 1610724790.194437 *
*    94893 *        0 *    100991 *        45 *      1488 * 42.942619 * 986.94043 *        -5 * 1610725400.007126 *
*    94896 *        0 *    100991 *        45 *      1616 * 32.878562 * 1087.6396 *        -5 * 1610725402.103469 *
*    94897 *       34 *    100991 *        45 *      1617 * 32.848583 * 953.45703 *        -5 * 1610725402.140607 *
*    94953 *       12 *    100991 *        45 *     15095 * 32.930622 * 1053.8093 *        -5 * 1610726073.566935 *
*    94986 *        3 *    100991 *        46 *      5608 * 32.832893 * 1110.5588 *        -5 * 1610726498.849050 *
*    95059 *        0 *    100991 *        48 *      3781 * 42.697414 * 1107.3267 *        -5 * 1610727716.705636 *
*    95067 *       16 *    100991 *        48 *      9376 * 46.194347 * 1002.3129 *        -5 * 1610727962.562255 *
*    95131 *       11 *    100991 *        50 *     11663 * 43.319942 * 994.33331 *        -5 * 1610729243.843505 *
*    95139 *        7 *    100991 *        51 *      5569 * 32.224910 * 1013.7833 *        -5 * 1610729485.093949 *
*    95140 *        7 *    100991 *        51 *      5570 * 32.617271 * 1072.9886 *        -5 * 1610729485.250407 *
*    95158 *        0 *    100991 *        52 *      1317 * 32.604366 * 1008.1734 *        -5 * 1610729791.458035 *
*    95160 *       14 *    100991 *        52 *      2718 * 45.513000 * 928.08563 *        -5 * 1610729850.992415 *
*    95162 *        1 *    100991 *        52 *      4241 * 32.829799 * 1037.8702 *        -5 * 1610729913.087123 *
*    95170 *        3 *    100991 *        52 *      8272 * 32.683982 * 1011.2674 *        -5 * 1610730092.955154 *
*    95175 *       19 *    100991 *        52 *      9805 * 32.653629 * 1025.2033 *        -5 * 1610730156.086730 *
*    95194 *        0 *    100991 *        53 *      4787 * 32.598480 * 1077.1657 *        -5 * 1610730520.804427 *
*    95195 *        6 *    100991 *        53 *      4795 * 32.786346 * 1064.0543 *        -5 * 1610730521.008564 *
*    95204 *        4 *    100991 *        53 *      7538 * 32.463131 * 1040.5505 *        -5 * 1610730644.135572 *
*    95222 *       10 *    100991 *        53 *     11917 * 44.016960 * 1052.6729 *        -5 * 1610730827.604187 *
*    95223 *        7 *    100991 *        53 *     13342 * 32.349334 * 1102.9105 *        -5 * 1610730887.117737 *
*    95231 *        1 *    100991 *        54 *      1083 * 32.752334 * 1042.8560 *        -5 * 1610731008.554420 *
*    95234 *        1 *    100991 *        54 *      4027 * 32.830139 * 986.83227 *        -5 * 1610731128.811419 *
*    95243 *        9 *    100991 *        54 *      5520 * 42.117664 * 993.21783 *        -5 * 1610731192.560019 *
*    95245 *        2 *    100991 *        54 *      6771 * 43.349803 * 1178.1735 *        -5 * 1610731250.958765 *
*    95246 *       31 *    100991 *        54 *      6889 * 32.827934 * 985.49444 *        -5 * 1610731253.135606 *
*    95263 *        4 *    100991 *        55 *      2541 * 32.630691 * 1042.1748 *        -5 * 1610731616.294971 *
*    95287 *        0 *    100991 *        55 *     11326 * 46.554367 * 905.33770 *        -5 * 1610731984.513328 *
*    95294 *        4 *    100991 *        56 *       987 * 32.498737 * 1112.8046 *        -5 * 1610732104.767323 *
*    95296 *        0 *    100991 *        56 *      1044 * 32.619754 * 1102.5540 *        -5 * 1610732105.775240 *
*    95303 *        0 *    100991 *        56 *      3752 * 32.758846 * 1105.5859 *        -5 * 1610732227.387234 *
*    95306 *       18 *    100991 *        56 *      3817 * 32.859264 * 961.94470 *        -5 * 1610732228.040326 *
*    95320 *       12 *    100991 *        56 *      9134 * 32.468902 * 1057.5596 *        -5 * 1610732469.559420 *
*    95343 *        0 *    100991 *        57 *      7170 * 32.728858 * 1030.0402 *        -5 * 1610732960.028210 *
*    95362 *       25 *    100991 *        58 *      2591 * 31.904960 * 1095.6867 *        -5 * 1610733323.806789 *
*    95376 *       11 *    100991 *        58 *      7096 * 44.903175 * 945.23376 *        -5 * 1610733507.998289 *
*    95403 *        2 *    100991 *        59 *      6991 * 44.891975 * 984.77490 *        -5 * 1610734053.979507 *
*    95408 *       12 *    100991 *        59 *     11481 * 45.676536 * 902.26794 *        -5 * 1610734239.963304 *
*    95409 *        1 *    100991 *        59 *     11483 * 33.018253 * 1073.7823 *        -5 * 1610734240.107514 *
*    95457 *        1 *    100991 *        60 *      9805 * 33.083267 * 1109.5462 *        -5 * 1610734785.061943 *
*    95494 *        4 *    100991 *        61 *      6388 * 42.381080 * 1153.7576 *        -5 * 1610735456.059258 *
*    95524 *        0 *    100991 *        62 *      3989 * 32.698036 * 978.94928 *        -5 * 1610735943.543046 *
*    95528 *        9 *    100991 *        62 *      5291 * 32.675174 * 981.40582 *        -5 * 1610736004.653923 *
*    95540 *        1 *    100991 *        62 *      8148 * 32.874511 * 1053.7684 *        -5 * 1610736129.221375 *
*    95550 *        8 *    100991 *        62 *     12106 * 32.864624 * 931.10754 *        -5 * 1610736311.291457 *
*    95565 *        3 *    100991 *        63 *      3744 * 42.956966 * 1090.0709 *        -5 * 1610736553.225111 *
*    95577 *        6 *    100991 *        63 *      7664 * 32.884319 * 927.06372 *        -5 * 1610736735.796408 *
*    95582 *        2 *    100991 *        63 *      8991 * 41.772941 * 1186.4055 *        -5 * 1610736796.507931 *
*    95586 *       17 *    100991 *        63 *     10292 * 32.239955 * 1214.5362 *        -5 * 1610736858.075911 *
*    95608 *        0 *    100991 *        63 *     15692 * 43.637786 * 1074.7816 *        -5 * 1610737101.616063 *
*    95627 *       12 *    100992 *         0 *      6117 * 32.641838 * 1015.3573 *        -5 * 1610737406.267727 *
*    95629 *        8 *    100992 *         0 *      6160 * 32.672939 *  1036.526 *        -5 * 1610737407.624867 *
*    95664 *        7 *    100992 *         1 *      2406 * 41.593421 * 1153.1267 *        -5 * 1610737954.823020 *
*    95671 *       30 *    100992 *         1 *      2589 * 43.209045 * 1079.9058 *        -5 * 1610737957.929859 *
*    95691 *        1 *    100992 *         1 *     11621 * 32.864406 * 1244.2017 *        -5 * 1610738382.043595 *
*    95700 *        0 *    100992 *         1 *     14388 * 44.442543 * 1054.6743 *        -5 * 1610738502.719111 *
*    95719 *        9 *    100992 *         2 *      6786 * 44.248313 * 1029.4837 *        -5 * 1610738807.903077 *
*    95732 *        0 *    100992 *         2 *      9240 * 31.849599 * 1105.4864 *        -5 * 1610738931.408690 *
*    95803 *        1 *    100992 *         9 *      5330 * 32.557853 * 1098.8408 *        -5 * 1610744674.814097 *
*    95805 *       24 *    100992 *         9 *      6725 * 32.840732 * 1127.0003 *        -5 * 1610744733.278301 *
*    95874 *        1 *    100992 *        11 *      2436 * 43.399055 * 1078.4085 *        -5 * 1610745831.043398 *
*    95880 *       18 *    100992 *        11 *      9325 * 45.458904 * 951.09814 *        -5 * 1610745951.795310 *
*    96089 *        5 *    100992 *        17 *      1273 * 32.551284 * 1040.5148 *        -5 * 1610751195.500479 *
*    96213 *       25 *    100992 *        19 *       518 * 44.632186 * 1022.6187 *        -5 * 1610752959.386064 *
*    96216 *       10 *    100992 *        19 *       766 * 32.809940 * 858.55206 *        -5 * 1610752963.169922 *
*    96555 *        8 *    100992 *        21 *     13331 * 45.468944 * 870.29095 *        -5 * 1610755458.699627 *
*    96706 *       11 *    100992 *        22 *     12628 * 32.631992 * 1035.2441 *        -5 * 1610756313.785082 *
*    96708 *        1 *    100992 *        22 *     13908 * 45.766727 * 910.24353 *        -5 * 1610756372.088514 *
*    96761 *        2 *    100992 *        23 *      4800 * 32.525123 * 1141.1279 *        -5 * 1610756798.026925 *
*    96976 *        3 *    100992 *        24 *     10462 * 32.892402 * 1144.1554 *        -5 * 1610758016.656942 *
*    98445 *        8 *    100992 *        32 *      8632 * 33.247909 * 951.98797 *        -5 * 1610765146.571964 *
*    99506 *        0 *    100992 *        36 *      9482 * 32.800056 * 1023.5777 *        -5 * 1610768801.657720 *
*   100000 *        3 *    100992 *        40 *     15608 * 32.753295 * 1112.0935 *        -5 * 1610772704.514755 *
